0.166722402682	0.00017992968904	0.00017890590243	4	0
0.3333367002	0.000167904796653	0.000169100472704	4	168
0.500024073212	0.000177651385214	0.000162627315149	4	1
0.666675008049	0.000169590761529	0.000159382587299	3	208
0.833359299769	0.00031611936855	0.000321323008393	3	1
1.00000157838	0.000333677866002	0.000284112800728	3	1
1.16667429653	0.000282466243878	0.000255834784184	3	1
1.33334770411	0.00021035697336	0.000184864664334	3	1
1.50009990256	0.000185594137609	0.000185831751878	3	1
1.66685845173	0.000168947687901	0.000164569479239	3	1
1.83333585623	0.000159130047748	0.000153799454893	2	204
2.00015231561	0.000752572772728	0.000473898136988	2	1
2.16668858062	0.000420556692635	0.000425565522164	2	1
2.33333968793	0.000315962403712	0.00030045164749	2	1
2.50009921322	0.000236071595622	0.000204396434128	2	1
2.6667080044	0.000213764543231	0.000184978824109	2	1
2.83343625488	0.000184287299778	0.000186105957255	2	1
3.00029727584	0.000157895357303	0.000165749108419	2	1
3.16671144072	0.000142854025124	0.000136637012474	2	1
3.33335616479	0.000140512600241	0.000125122838654	1	214
3.50001250675	0.000593705338311	0.000381169840693	1	1
3.66684780447	0.000306700796241	0.000317936763167	1	1
3.83338709116	0.00025256678887	0.000246739014983	1	1
4.00007261748	0.00021666239992	0.000196756795049	1	1
4.16684201327	0.000203735727084	0.000176545232534	1	1
4.33343194001	0.000185990382724	0.000172290951014	1	1
4.50016854056	0.000165037830279	0.000170551240444	1	1
4.66686587684	0.000142001651749	0.000166639685631	1	1
4.8333696156	0.000155770105201	0.000161757692695	1	1
5.00008871726	0.000177185323987	0.000158304348588	1	1
5.16715340183	0.000153843615363	0.000157691538334	1	1
5.33360153455	0.00014396680309	0.000160112977028	1	1
5.50022527181	0.000151774574461	0.000164577737451	1	1
5.66713544493	0.000166794672477	0.000169055536389	1	1
5.83336226806	0.000166653281637	0.000171598047018	1	1
6.00001634874	0.000192191436529	0.000173253938556	1	1
6.16679732998	0.000183396720473	0.000181283801794	1	1
6.33350101091	0.000203526282687	0.000207837671041	1	1
6.50022414944	0.000217847251348	0.000259568914771	1	1
6.66671229718	0.000248854201984	0.000323543325067	1	1
6.83357899753	0.000269438178053	0.000378290191293	1	1
7.00008062991	0.00039828304925	0.000485731288791	1	1
7.16672531991	0.000600774252848	0.00103507004678	2	204
7.33334532047	0.00015192518324	0.000149931758642	2	1
7.50014358162	0.000146509356309	0.000174093409441	2	1
7.66679088442	0.000181238189789	0.00018668663688	2	1
7.83340536386	0.000172246866099	0.000185448909178	2	1
8.00009468108	0.000213743683649	0.000189909478649	2	1
8.16668805142	0.000238395270206	0.000227911630645	2	1
8.33345250041	0.000230279927823	0.000307113863528	2	1
8.50002575263	0.000263512105891	0.000397298950702	2	1
8.66667563579	0.000287933483977	0.00045225257054	2	1
8.83338103382	0.000535954743453	0.00047495122999	2	1
9.00009061322	0.000572946941005	0.000603254185989	2	1
9.16668426143	0.000618284466019	0.00117110460997	3	215
