0.0537176548831	9524.7123957	0.00141271709707
0.079041627557	9491.50418305	0.00193483473121
0.100592582019	9462.79707281	0.00211910975022
0.127213263103	9426.77157086	0.00103918857618
0.150369600181	9394.92786797	0.00232283197478
0.173685440886	9362.39037529	0.00200854618112
0.197927346089	9328.05755598	0.000729591283002
0.225634514125	9288.19163151	0.00115271931497
0.25314425339	9247.95284628	0.000541539886235
0.278296328664	9210.59268948	0.000253528990293
0.306220181394	9168.48111365	0.000548956824141
0.333085396745	9127.33968249	0.000587469191824
0.360924522811	9084.06276709	0.000588787334422
0.385188710334	9045.81194834	0.000934171755721
0.409908170719	9006.33787776	0.000600001533557
0.434944064502	8965.84182201	0.000461882512756
0.458395008008	8927.44102407	0.000580184676873
0.486091876878	8881.50825578	0.000488449980842
0.511709270584	8838.46997462	0.00060450390768
0.541535174892	8787.69622218	0.000469426149248
0.565185037587	8746.93207159	0.00104025636095
0.592102202013	8699.99876485	0.000457967569448
0.620370306372	8650.09985372	0.000849220397235
0.64546604406	8605.28240636	0.00130878004425
0.669994592082	8561.01155036	0.000539073849645
0.697780959174	8510.30977777	0.000497330906444
0.726394494188	8457.49408383	0.000460835080178
0.753741434814	8406.45014493	0.000710049655673
0.78064618997	8355.69851482	0.000506316306387
0.807934230592	8303.69094967	0.000380284673709
0.835756839816	8250.11962188	0.000585893701748
0.864261624928	8194.67251493	0.000371273150891
0.89043110646	8143.27447322	0.000462084161315
0.919573588187	8085.49013739	0.000986288896315
0.949097993615	8026.37036031	0.000531305492261
0.978413055252	7967.10441667	0.000475869443505
1.00442046428	7914.06247419	0.000323856534465
1.0356992421	7849.7040433	0.000466813887768
1.06566848553	7787.47241535	0.000387219948745
1.09664439794	7722.57958095	0.000373515843421
1.12455714218	7663.61800054	0.000368914374918
1.153421866	7602.17219176	0.000231616291524
1.18697612759	7530.15361535	0.000526879917661
1.21686479197	7465.48264547	0.00043411152307
1.24819792557	7397.17512804	0.000358235337193
1.28388156178	7318.76553789	0.000547835496338
1.31615180544	7247.30838916	0.000287500047246
1.35024320599	7171.27322218	0.000327001828191
1.38464852097	7093.99074044	0.000441546771291
1.41629492793	7022.43881304	0.0004245896376
1.44974312278	6946.34673907	0.000296925134678
1.48064327072	6875.64300041	0.000264085167786
1.51584244744	6794.64642049	0.000582440390371
1.54689226967	6722.81359756	0.000251705293322
1.58427618643	6635.87454014	0.00018083411733
1.61867895395	6555.45623952	0.000251502027152
1.65509405081	6469.93112967	0.000275199790152
1.69119762848	6384.75651649	0.000272773438084
1.73051892703	6291.5924192	0.000413882417924
1.76469002516	6210.321469	0.000263306986853
1.80371592196	6117.18542296	0.000285712169323
1.83870032067	6033.43476465	0.000214908119873
1.88048881684	5933.1126422	0.000345241740374
1.91801626763	5842.79365251	0.000204454077287
1.95704510343	5748.67166776	0.000161691916311
1.99766680571	5650.54383559	0.000256288784953
2.03916934862	5550.15963672	0.000251461829371
2.07790168245	5456.39958021	0.000201037497594
2.1212703146	5351.37717372	0.000265559878722
2.16598390146	5243.10948495	0.00021680846261
2.20617430617	5145.85261195	0.000211294250709
2.25345714431	5031.56445515	0.000227222346871
2.29141226314	4939.97072809	0.00023566163397
2.33716098895	4829.80084957	0.000183064014424
2.38409991131	4717.0913362	0.000218545306787
2.44206944303	4578.45414136	0.000191149949622
2.49682868623	4448.17213123	0.000182070600882
2.54758069109	4328.1096364	0.000204898243168
